Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,ID,Venue,Venue Latitude,Venue Longitude,Venue Category,Postal Code,Borough,Cluster_Labels,1st Most Common Venue,2nd Most Common Venue,3rd Most Common Venue,4th Most Common Venue,5th Most Common Venue,Theme
Don Mills,43.72589970000001,-79.340923,4b046a62f964a520035422e3,Harvey's,43.72660258853757,-79.34103479447748,Restaurant,M3C,North York,1,Coffee Shop,Restaurant,Japanese Restaurant,Gym,Burger Joint,Mid-work Boost
Don Mills,43.72589970000001,-79.340923,4b632004f964a520d6642ae3,Congee Star 帝王名粥,43.72658622416194,-79.34183343111253,Chinese Restaurant,M3B,North York,1,Coffee Shop,Restaurant,Japanese Restaurant,Gym,Burger Joint,Mid-work Boost
Don Mills,43.72589970000001,-79.340923,4b632004f964a520d6642ae3,Congee Star 帝王名粥,43.72658622416194,-79.34183343111253,Chinese Restaurant,M3C,North York,1,Coffee Shop,Restaurant,Japanese Restaurant,Gym,Burger Joint,Mid-work Boost
Don Mills,43.72589970000001,-79.340923,4b2859e5f964a520bb9224e3,Glow Restaurant,43.73422436980561,-79.34545443365278,American Restaurant,M3B,North York,1,Coffee Shop,Restaurant,Japanese Restaurant,Gym,Burger Joint,Mid-work Boost
Don Mills,43.72589970000001,-79.340923,4b2859e5f964a520bb9224e3,Glow Restaurant,43.73422436980561,-79.34545443365278,American Restaurant,M3C,North York,1,Coffee Shop,Restaurant,Japanese Restaurant,Gym,Burger Joint,Mid-work Boost
Don Mills,43.72589970000001,-79.340923,554164b6498e6aee3e1711eb,Kabuki Sushi Lounge,43.733733306620856,-79.34477624282924,Sushi Restaurant,M3B,North York,1,Coffee Shop,Restaurant,Japanese Restaurant,Gym,Burger Joint,Mid-work Boost
Don Mills,43.72589970000001,-79.340923,554164b6498e6aee3e1711eb,Kabuki Sushi Lounge,43.733733306620856,-79.34477624282924,Sushi Restaurant,M3C,North York,1,Coffee Shop,Restaurant,Japanese Restaurant,Gym,Burger Joint,Mid-work Boost
"Parkview Hill, Woodbine Gardens",43.7063972,-79.309937,4bd705e07b1876b0f16b8d86,Harvey's,43.71096402126402,-79.30908534280502,Fast Food Restaurant,M4B,East York,2,Gym / Fitness Center,Pizza Place,Brewery,Bank,Pharmacy,Gourmet Mall
"Garden District, Ryerson",43.6571618,-79.37893709999999,4b2bd898f964a52042bc24e3,Kinka Izakaya Original,43.66059636632362,-79.37889120754515,Japanese Restaurant,M5B,Downtown Toronto,1,Coffee Shop,Clothing Store,Gastropub,Italian Restaurant,Japanese Restaurant,Mid-work Boost
"Garden District, Ryerson",43.6571618,-79.37893709999999,4e5d8181a8092f63968617ee,Crepe Delicious,43.65453648827725,-79.38088885547485,Fast Food Restaurant,M5B,Downtown Toronto,1,Coffee Shop,Clothing Store,Gastropub,Italian Restaurant,Japanese Restaurant,Mid-work Boost
"Garden District, Ryerson",43.6571618,-79.37893709999999,539c6f13498e06f4cc765165,The Elm Tree Restaurant,43.65739749535259,-79.38376054171512,Modern European Restaurant,M5B,Downtown Toronto,1,Coffee Shop,Clothing Store,Gastropub,Italian Restaurant,Japanese Restaurant,Mid-work Boost
"Garden District, Ryerson",43.6571618,-79.37893709999999,52f6816f11d24a43115dc834,Scaddabush Italian Kitchen & Bar,43.658920292028725,-79.38289105381784,Italian Restaurant,M5B,Downtown Toronto,1,Coffee Shop,Clothing Store,Gastropub,Italian Restaurant,Japanese Restaurant,Mid-work Boost
"Garden District, Ryerson",43.6571618,-79.37893709999999,560b1653498e1a2dfa4af722,Kinton Ramen,43.66063169500672,-79.37887964897601,Ramen Restaurant,M5B,Downtown Toronto,1,Coffee Shop,Clothing Store,Gastropub,Italian Restaurant,Japanese Restaurant,Mid-work Boost
"Garden District, Ryerson",43.6571618,-79.37893709999999,4af618daf964a520220122e3,GEORGE Restaurant,43.653346456350356,-79.3744449051126,Restaurant,M5B,Downtown Toronto,1,Coffee Shop,Clothing Store,Gastropub,Italian Restaurant,Japanese Restaurant,Mid-work Boost
"Garden District, Ryerson",43.6571618,-79.37893709999999,4ae3398ff964a520ed9121e3,Red Lobster,43.656328,-79.38362099999999,Seafood Restaurant,M5B,Downtown Toronto,1,Coffee Shop,Clothing Store,Gastropub,Italian Restaurant,Japanese Restaurant,Mid-work Boost
"Garden District, Ryerson",43.6571618,-79.37893709999999,4d306dd82748b60c62b6dba0,Trattoria Mercatto,43.654453144701996,-79.38097410756741,Italian Restaurant,M5B,Downtown Toronto,1,Coffee Shop,Clothing Store,Gastropub,Italian Restaurant,Japanese Restaurant,Mid-work Boost
"Garden District, Ryerson",43.6571618,-79.37893709999999,4ae7b27df964a52068ad21e3,Japango,43.65526771691681,-79.38516506734886,Sushi Restaurant,M5B,Downtown Toronto,1,Coffee Shop,Clothing Store,Gastropub,Italian Restaurant,Japanese Restaurant,Mid-work Boost
"Garden District, Ryerson",43.6571618,-79.37893709999999,506db1a9e4b0a3f3b31412f0,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant,M5B,Downtown Toronto,1,Coffee Shop,Clothing Store,Gastropub,Italian Restaurant,Japanese Restaurant,Mid-work Boost
"Garden District, Ryerson",43.6571618,-79.37893709999999,4df909dfe4cd2129701c0690,JOEY Eaton Centre,43.656093654082795,-79.38187792357715,New American Restaurant,M5B,Downtown Toronto,1,Coffee Shop,Clothing Store,Gastropub,Italian Restaurant,Japanese Restaurant,Mid-work Boost
"Garden District, Ryerson",43.6571618,-79.37893709999999,5a62412b1108ba191da5ba06,KAKA,43.65745745164475,-79.38419169987877,Japanese Restaurant,M5B,Downtown Toronto,1,Coffee Shop,Clothing Store,Gastropub,Italian Restaurant,Japanese Restaurant,Mid-work Boost
"Garden District, Ryerson",43.6571618,-79.37893709999999,4adc9148f964a520512d21e3,Chipotle Mexican Grill,43.656859999999995,-79.38091,Mexican Restaurant,M5B,Downtown Toronto,1,Coffee Shop,Clothing Store,Gastropub,Italian Restaurant,Japanese Restaurant,Mid-work Boost
"Garden District, Ryerson",43.6571618,-79.37893709999999,4adf8077f964a5202d7b21e3,Kabul Express,43.65669146835465,-79.37664313658586,Middle Eastern Restaurant,M5B,Downtown Toronto,1,Coffee Shop,Clothing Store,Gastropub,Italian Restaurant,Japanese Restaurant,Mid-work Boost
"Garden District, Ryerson",43.6571618,-79.37893709999999,4b744336f964a520d8d02de3,Somethin' 2 Talk About,43.65839479027969,-79.38533765920816,Middle Eastern Restaurant,M5B,Downtown Toronto,1,Coffee Shop,Clothing Store,Gastropub,Italian Restaurant,Japanese Restaurant,Mid-work Boost
"Garden District, Ryerson",43.6571618,-79.37893709999999,4b72f550f964a5202e922de3,Mystic Muffin,43.652483550499326,-79.37265472845176,Middle Eastern Restaurant,M5B,Downtown Toronto,1,Coffee Shop,Clothing Store,Gastropub,Italian Restaurant,Japanese Restaurant,Mid-work Boost
"Garden District, Ryerson",43.6571618,-79.37893709999999,574ad72238fa943556d93b8e,Gyu-Kaku Japanese BBQ,43.65142227549792,-79.37504693687086,Japanese Restaurant,M5B,Downtown Toronto,1,Coffee Shop,Clothing Store,Gastropub,Italian Restaurant,Japanese Restaurant,Mid-work Boost
"Garden District, Ryerson",43.6571618,-79.37893709999999,4b49183ff964a520a46526e3,Terroni,43.650927,-79.375602,Italian Restaurant,M5B,Downtown Toronto,1,Coffee Shop,Clothing Store,Gastropub,Italian Restaurant,Japanese Restaurant,Mid-work Boost
"Garden District, Ryerson",43.6571618,-79.37893709999999,5214e7c111d2a83379eae21f,The Chase,43.6509519820936,-79.37942201983014,New American Restaurant,M5B,Downtown Toronto,1,Coffee Shop,Clothing Store,Gastropub,Italian Restaurant,Japanese Restaurant,Mid-work Boost
"Garden District, Ryerson",43.6571618,-79.37893709999999,50ecb1fae4b0beb13294f0aa,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant,M5B,Downtown Toronto,1,Coffee Shop,Clothing Store,Gastropub,Italian Restaurant,Japanese Restaurant,Mid-work Boost
"Garden District, Ryerson",43.6571618,-79.37893709999999,561ffc99498e1468dac63cdd,Schnitzel Queen,43.65423906004429,-79.37053284604036,German Restaurant,M5B,Downtown Toronto,1,Coffee Shop,Clothing Store,Gastropub,Italian Restaurant,Japanese Restaurant,Mid-work Boost
"Garden District, Ryerson",43.6571618,-79.37893709999999,4ad69511f964a520e40721e3,The Keg Steakhouse + Bar - York Street,43.649986593185695,-79.38410336664538,Restaurant,M5B,Downtown Toronto,1,Coffee Shop,Clothing Store,Gastropub,Italian Restaurant,Japanese Restaurant,Mid-work Boost
"Garden District, Ryerson",43.6571618,-79.37893709999999,4cbdc6784495721ea262617a,Fusaro's,43.653346798266185,-79.3695173175514,Italian Restaurant,M5B,Downtown Toronto,1,Coffee Shop,Clothing Store,Gastropub,Italian Restaurant,Japanese Restaurant,Mid-work Boost
"Garden District, Ryerson",43.6571618,-79.37893709999999,4bf46b5c94af2d7f86953a72,The Blake House,43.664468354131486,-79.37747087203942,American Restaurant,M5B,Downtown Toronto,1,Coffee Shop,Clothing Store,Gastropub,Italian Restaurant,Japanese Restaurant,Mid-work Boost
Glencairn,43.709577,-79.44507259999997,4d557ee1611aa35d9ab23539,Columbus Colombian Bakery (Panaderia Colombiana),43.70917269254678,-79.45333079398473,Latin American Restaurant,M6B,North York,2,Fast Food Restaurant,Grocery Store,Pizza Place,Gas Station,Coffee Shop,Gourmet Mall
Glencairn,43.709577,-79.44507259999997,4fca732be4b07c8e3e198c27,Miyako Sushi Restaurant,43.709111,-79.44393000000001,Japanese Restaurant,M6B,North York,2,Fast Food Restaurant,Grocery Store,Pizza Place,Gas Station,Coffee Shop,Gourmet Mall
Glencairn,43.709577,-79.44507259999997,52ed1927498e2e54dfbcc99b,McDonald's,43.704918714754655,-79.45223813434127,Fast Food Restaurant,M6B,North York,2,Fast Food Restaurant,Grocery Store,Pizza Place,Gas Station,Coffee Shop,Gourmet Mall
Glencairn,43.709577,-79.44507259999997,4cec65d10acea35dae19deae,KFC,43.7166,-79.447,Fast Food Restaurant,M6B,North York,2,Fast Food Restaurant,Grocery Store,Pizza Place,Gas Station,Coffee Shop,Gourmet Mall
Glencairn,43.709577,-79.44507259999997,4ca6206997c8a1cdd33b6da5,Kokoro Sushi,43.70903063149961,-79.44405331675999,Sushi Restaurant,M6B,North York,2,Fast Food Restaurant,Grocery Store,Pizza Place,Gas Station,Coffee Shop,Gourmet Mall
Glencairn,43.709577,-79.44507259999997,4bd2192477b29c74cffb8d82,Darosa,43.70696983693792,-79.453120889328,Mediterranean Restaurant,M6B,North York,2,Fast Food Restaurant,Grocery Store,Pizza Place,Gas Station,Coffee Shop,Gourmet Mall
Glencairn,43.709577,-79.44507259999997,52a1250a11d285bd7a3a5353,The West Wing Bar 'n Grill,43.715228391342364,-79.44715228826301,Restaurant,M6B,North York,2,Fast Food Restaurant,Grocery Store,Pizza Place,Gas Station,Coffee Shop,Gourmet Mall
Glencairn,43.709577,-79.44507259999997,4e72425a1495e4ca143b9fb8,McDonald's,43.717134,-79.44736,Fast Food Restaurant,M6B,North York,2,Fast Food Restaurant,Grocery Store,Pizza Place,Gas Station,Coffee Shop,Gourmet Mall
"West Deane Park, Princess Gardens, Martin Grove, Islington, Cloverdale",43.6509432,-79.55472440000001,59021d4666f3cd3ef4d5e114,State & Main Kitchen & Bar,43.64577837322207,-79.56037385813958,Restaurant,M9B,Etobicoke,2,Park,Pizza Place,Theater,Gym,Hotel,Gourmet Mall
"West Deane Park, Princess Gardens, Martin Grove, Islington, Cloverdale",43.6509432,-79.55472440000001,58c04865d70282604a8688e7,barBURRITO,43.64571,-79.560135,Mexican Restaurant,M9B,Etobicoke,2,Park,Pizza Place,Theater,Gym,Hotel,Gourmet Mall
"Rouge Hill, Port Union, Highland Creek",43.7845351,-79.16049709999999,4bccf9bf511f9521ce0eb4c7,Fratelli Village Pizzeria,43.7840080532461,-79.16978707527669,Italian Restaurant,M1C,Scarborough,5,Breakfast Spot,Burger Joint,Park,Playground,Italian Restaurant,Commuter Hub
Woodbine Heights,43.69534390000001,-79.3183887,4e18729fb3ad8e08699ec3bb,Little Coxwell Restaurant,43.696180134371644,-79.32895810683836,Thai Restaurant,M4C,East York,1,Coffee Shop,Park,Thai Restaurant,Pizza Place,Sandwich Place,Mid-work Boost
Woodbine Heights,43.69534390000001,-79.3183887,4bf5d3274d5f20a1a44898fe,Thai Fusion,43.69613576302871,-79.32874053660504,Thai Restaurant,M4C,East York,1,Coffee Shop,Park,Thai Restaurant,Pizza Place,Sandwich Place,Mid-work Boost
Woodbine Heights,43.69534390000001,-79.3183887,4c0c1abfffb8c9b6944c6e61,Mr.Sub,43.697277,-79.329678,Restaurant,M4C,East York,1,Coffee Shop,Park,Thai Restaurant,Pizza Place,Sandwich Place,Mid-work Boost
St. James Town,43.6514939,-79.3754179,4af618daf964a520220122e3,GEORGE Restaurant,43.653346456350356,-79.3744449051126,Restaurant,M5C,Downtown Toronto,1,Café,Coffee Shop,Restaurant,Clothing Store,Theater,Mid-work Boost
St. James Town,43.6514939,-79.3754179,4b72f550f964a5202e922de3,Mystic Muffin,43.652483550499326,-79.37265472845176,Middle Eastern Restaurant,M5C,Downtown Toronto,1,Café,Coffee Shop,Restaurant,Clothing Store,Theater,Mid-work Boost
St. James Town,43.6514939,-79.3754179,574ad72238fa943556d93b8e,Gyu-Kaku Japanese BBQ,43.65142227549792,-79.37504693687086,Japanese Restaurant,M5C,Downtown Toronto,1,Café,Coffee Shop,Restaurant,Clothing Store,Theater,Mid-work Boost
St. James Town,43.6514939,-79.3754179,4b49183ff964a520a46526e3,Terroni,43.650927,-79.375602,Italian Restaurant,M5C,Downtown Toronto,1,Café,Coffee Shop,Restaurant,Clothing Store,Theater,Mid-work Boost
St. James Town,43.6514939,-79.3754179,506db1a9e4b0a3f3b31412f0,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant,M5C,Downtown Toronto,1,Café,Coffee Shop,Restaurant,Clothing Store,Theater,Mid-work Boost
St. James Town,43.6514939,-79.3754179,5b5bca904aa3f8002c97f85d,Fresh On Front,43.64781466405137,-79.37445276186271,Vegetarian / Vegan Restaurant,M5C,Downtown Toronto,1,Café,Coffee Shop,Restaurant,Clothing Store,Theater,Mid-work Boost
St. James Town,43.6514939,-79.3754179,5214e7c111d2a83379eae21f,The Chase,43.6509519820936,-79.37942201983014,New American Restaurant,M5C,Downtown Toronto,1,Café,Coffee Shop,Restaurant,Clothing Store,Theater,Mid-work Boost
St. James Town,43.6514939,-79.3754179,534effeb498e6464d5c4885c,Market Street Catch,43.648501423964824,-79.3718080237409,Seafood Restaurant,M5C,Downtown Toronto,1,Café,Coffee Shop,Restaurant,Clothing Store,Theater,Mid-work Boost
St. James Town,43.6514939,-79.3754179,50b7c53616485cd9efad60d5,Sukhothai,43.6484871024991,-79.37454735245633,Thai Restaurant,M5C,Downtown Toronto,1,Café,Coffee Shop,Restaurant,Clothing Store,Theater,Mid-work Boost
St. James Town,43.6514939,-79.3754179,4b86b209f964a520cf9631e3,Buster's Sea Cove,43.6484950904393,-79.37146231793892,Seafood Restaurant,M5C,Downtown Toronto,1,Café,Coffee Shop,Restaurant,Clothing Store,Theater,Mid-work Boost
St. James Town,43.6514939,-79.3754179,4b56a44ff964a5206e1728e3,The Keg Steakhouse + Bar - Esplanade,43.64671207408792,-79.3747676163912,Restaurant,M5C,Downtown Toronto,1,Café,Coffee Shop,Restaurant,Clothing Store,Theater,Mid-work Boost
St. James Town,43.6514939,-79.3754179,50fd7b1b582f9d035e57a426,The Works Gourmet Burger Bistro,43.648742,-79.374142,Restaurant,M5C,Downtown Toronto,1,Café,Coffee Shop,Restaurant,Clothing Store,Theater,Mid-work Boost
St. James Town,43.6514939,-79.3754179,4cbdc6784495721ea262617a,Fusaro's,43.653346798266185,-79.3695173175514,Italian Restaurant,M5C,Downtown Toronto,1,Café,Coffee Shop,Restaurant,Clothing Store,Theater,Mid-work Boost
St. James Town,43.6514939,-79.3754179,50ecb1fae4b0beb13294f0aa,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant,M5C,Downtown Toronto,1,Café,Coffee Shop,Restaurant,Clothing Store,Theater,Mid-work Boost
St. James Town,43.6514939,-79.3754179,561ffc99498e1468dac63cdd,Schnitzel Queen,43.65423906004429,-79.37053284604036,German Restaurant,M5C,Downtown Toronto,1,Café,Coffee Shop,Restaurant,Clothing Store,Theater,Mid-work Boost
St. James Town,43.6514939,-79.3754179,55fc571f498ec35023360858,Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant,M5C,Downtown Toronto,1,Café,Coffee Shop,Restaurant,Clothing Store,Theater,Mid-work Boost
St. James Town,43.6514939,-79.3754179,4ad4c05df964a52059f620e3,Canoe,43.64745206618348,-79.38132001815677,Restaurant,M5C,Downtown Toronto,1,Café,Coffee Shop,Restaurant,Clothing Store,Theater,Mid-work Boost
St. James Town,43.6514939,-79.3754179,4e5d8181a8092f63968617ee,Crepe Delicious,43.65453648827725,-79.38088885547485,Fast Food Restaurant,M5C,Downtown Toronto,1,Café,Coffee Shop,Restaurant,Clothing Store,Theater,Mid-work Boost
St. James Town,43.6514939,-79.3754179,5a4fdf56772fbc5e9fa73c7f,Chotto Matte,43.646473,-79.378782,Japanese Restaurant,M5C,Downtown Toronto,1,Café,Coffee Shop,Restaurant,Clothing Store,Theater,Mid-work Boost
St. James Town,43.6514939,-79.3754179,4ad69511f964a520e40721e3,The Keg Steakhouse + Bar - York Street,43.649986593185695,-79.38410336664538,Restaurant,M5C,Downtown Toronto,1,Café,Coffee Shop,Restaurant,Clothing Store,Theater,Mid-work Boost
St. James Town,43.6514939,-79.3754179,4ae73054f964a5203ca921e3,Ki Modern Japanese + Bar,43.647223,-79.3793738,Japanese Restaurant,M5C,Downtown Toronto,1,Café,Coffee Shop,Restaurant,Clothing Store,Theater,Mid-work Boost
St. James Town,43.6514939,-79.3754179,4b0f3cd2f964a520b66023e3,Biff's Bistro,43.64708482512509,-79.37634231908494,French Restaurant,M5C,Downtown Toronto,1,Café,Coffee Shop,Restaurant,Clothing Store,Theater,Mid-work Boost
St. James Town,43.6514939,-79.3754179,4d306dd82748b60c62b6dba0,Trattoria Mercatto,43.654453144701996,-79.38097410756741,Italian Restaurant,M5C,Downtown Toronto,1,Café,Coffee Shop,Restaurant,Clothing Store,Theater,Mid-work Boost
Humewood-Cedarvale,43.6937813,-79.42819140000002,4b43d345f964a5202deb25e3,Jerusalem Restaurant,43.70024147908061,-79.42895714630744,Middle Eastern Restaurant,M6C,York,2,Park,Pizza Place,Coffee Shop,Convenience Store,Grocery Store,Gourmet Mall
Humewood-Cedarvale,43.6937813,-79.42819140000002,4bb7f85f3db7b71337dc209a,Il Mulino,43.69997901146859,-79.43071961082924,Italian Restaurant,M6C,York,2,Park,Pizza Place,Coffee Shop,Convenience Store,Grocery Store,Gourmet Mall
Humewood-Cedarvale,43.6937813,-79.42819140000002,4d237b0b53e4a0934ba77f77,Bi Bim Bap,43.70035223811228,-79.42871533999566,Korean Restaurant,M6C,York,2,Park,Pizza Place,Coffee Shop,Convenience Store,Grocery Store,Gourmet Mall
Humewood-Cedarvale,43.6937813,-79.42819140000002,4b6626d8f964a52083162be3,Bistro Grande,43.700208761929524,-79.42959006976555,Restaurant,M6C,York,2,Park,Pizza Place,Coffee Shop,Convenience Store,Grocery Store,Gourmet Mall
Humewood-Cedarvale,43.6937813,-79.42819140000002,4edacb065c5c96a2feccd742,Frieda Restaurant & Bar,43.69980774160421,-79.43678900636273,Mexican Restaurant,M6C,York,2,Park,Pizza Place,Coffee Shop,Convenience Store,Grocery Store,Gourmet Mall
"Guildwood, Morningside, West Hill",43.7635726,-79.1887115,4b6074e3f964a5200fe729e3,Swiss Chalet,43.768122097382935,-79.19049329250134,Restaurant,M1E,Scarborough,2,Pizza Place,Fast Food Restaurant,Bank,Coffee Shop,Sandwich Place,Gourmet Mall
"Guildwood, Morningside, West Hill",43.7635726,-79.1887115,55198a64498eed3a6b5f76e2,KFC,43.7689,-79.1856,Fast Food Restaurant,M1E,Scarborough,2,Pizza Place,Fast Food Restaurant,Bank,Coffee Shop,Sandwich Place,Gourmet Mall
"Guildwood, Morningside, West Hill",43.7635726,-79.1887115,4b9023e9f964a5200e7833e3,McDonald's,43.768334103552846,-79.18828754919781,Fast Food Restaurant,M1E,Scarborough,2,Pizza Place,Fast Food Restaurant,Bank,Coffee Shop,Sandwich Place,Gourmet Mall
"Guildwood, Morningside, West Hill",43.7635726,-79.1887115,4c7ee2efd860b60c915d5f9d,Taste Of Greek Cuisine,43.768259,-79.18960799999999,Greek Restaurant,M1E,Scarborough,2,Pizza Place,Fast Food Restaurant,Bank,Coffee Shop,Sandwich Place,Gourmet Mall
"Guildwood, Morningside, West Hill",43.7635726,-79.1887115,4c85aa5bee6fef3b1d1d3e5c,Peking Garden Restaurant,43.77194591410753,-79.18597585406036,Chinese Restaurant,M1E,Scarborough,2,Pizza Place,Fast Food Restaurant,Bank,Coffee Shop,Sandwich Place,Gourmet Mall
The Beaches,43.67635739999999,-79.2930312,4f5a855be4b0a4baa1ae0063,Tori's Bakeshop,43.67211394726957,-79.29033140068844,Vegetarian / Vegan Restaurant,M4E,East Toronto,1,Pub,Coffee Shop,Pizza Place,Breakfast Spot,Beach,Mid-work Boost
The Beaches,43.67635739999999,-79.2930312,4e261a1118a81b3b73a9e1e9,Veloute Bistro,43.672267,-79.28958399999999,French Restaurant,M4E,East Toronto,1,Pub,Coffee Shop,Pizza Place,Breakfast Spot,Beach,Mid-work Boost
The Beaches,43.67635739999999,-79.2930312,51fd37b5498e5b11f3af7068,Xola,43.67260275638694,-79.28808039792284,Mexican Restaurant,M4E,East Toronto,1,Pub,Coffee Shop,Pizza Place,Breakfast Spot,Beach,Mid-work Boost
